Name,Gender,Age,Education_Level,Relationship_Status,Hometown,Unit,Decision_skill_possess,Time_of_service,Time_since_promotion,growth_rate,Travel_Rate,Post_Level,Pay_Scale,Compensation_and_Benefits,Work_Life_balance,VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,Burnout_rate
Resource 6493,M,53,4,Married,Springfield,Human Resource Management,Behavioral,14,3,69,1,2,9,type3,1,2,-1.8176,-0.4537,1,4,6,3,0.0366
Resource 6494,F,22,1,Married,Franklin,Sales,Behavioral,3,1,68,2,3,9,type2,1,2,1.6081,0.7075,2,1,5,3,0.0106
Resource 6495,M,30,2,Married,Franklin,Operarions,Behavioral,6,2,28,1,1,6,type2,2,3,-0.1048,-0.4537,2,2,9,3,0.0399
Resource 6496,F,65,5,Married,Clinton,Logistics,Conceptual,26,4,20,1,3,6,type2,3,3,-0.1048,-0.4537,2,4,7,3,0.1939
Resource 6497,F,35,4,Married,Lebanon,IT,Directive,7,1,72,1,2,6,type3,4,4,-0.9612,0.7075,2,2,8,4,0.1371
Resource 6498,F,23,4,Single,Springfield,Quality,Directive,4,4,64,0,3,1,type2,3,3,-1.8176,-0.4537,,2,5,4,0.2234
Resource 6499,M,33,3,Married,Washington,IT,Analytical,8,1,43,0,2,7,type3,4,3,,-0.4537,2,2,7,4,0.1639
Resource 6500,F,19,1,Married,Lebanon,IT,Conceptual,0,0,37,2,2,5,type2,1,3,,-1.615,2,4,5,4,0.4168
Resource 6501,M,35,1,Married,Lebanon,Security,Conceptual,12,4,55,0,3,4,type2,4,3,-1.8176,1.8688,2,4,8,2,0.1704
Resource 6502,F,45,5,Married,Franklin,IT,Conceptual,21,4,67,2,3,4,type3,1,3,0.7516,-0.4537,,4,8,2,0.0433
Resource 6503,M,48,3,Married,Lebanon,Sales,Behavioral,26,3,20,0,2,8,type3,1,3,-0.1048,-0.4537,1,3,7,3,0.6644
Resource 6504,F,59,4,Single,Springfield,Sales,Analytical,32,1,35,1,3,6,type3,1,3,-0.1048,0.7075,2,3,9,3,0.244
Resource 6505,F,26,4,Married,Franklin,IT,Conceptual,3,3,20,2,3,5,type3,1,3,,-0.4537,1,2,6,1,0.16
Resource 6506,F,52,4,Single,Washington,R&D,Analytical,27,4,47,2,2,8,type2,1,4,-0.9612,-0.4537,2,3,8,3,0.2122
Resource 6507,F,26,3,Married,Lebanon,R&D,Conceptual,2,2,66,2,1,3,type2,4,3,-0.1048,0.7075,3,2,5,3,0.0042
Resource 6508,F,24,3,Married,Springfield,Purchasing,Conceptual,5,4,60,2,2,7,type3,2,3,-0.1048,0.7075,,3,6,3,0.2986
Resource 6509,F,33,4,Married,Springfield,Logistics,Analytical,5,2,51,2,5,3,type3,4,4,-1.8176,-1.615,2,4,5,4,0.0011
Resource 6510,M,26,1,Married,Clinton,Logistics,Analytical,3,2,28,1,3,4,type2,3,1,-0.9612,-0.4537,2,2,8,2,0.297
Resource 6511,M,37,1,Single,Franklin,IT,Directive,12,4,33,1,1,10,type2,4,4,0.7516,0.7075,2,2,5,3,0.1337
Resource 6512,F,58,2,Single,Springfield,Purchasing,Behavioral,23,4,23,1,3,4,type3,3,4,,-1.615,2,3,8,3,0.082
Resource 6513,F,64,3,Married,Springfield,IT,Analytical,26,1,67,2,4,5,type3,1,3,,0.7075,2,3,5,3,0.0057
Resource 6514,F,32,3,Single,Springfield,Logistics,Analytical,5,2,58,1,3,8,type4,2,3,0.7516,-0.4537,2,3,5,3,0.1229
Resource 6515,F,59,3,Married,Springfield,Purchasing,Analytical,30,3,70,1,3,8,type2,3,3,0.7516,0.7075,,3,9,3,0.1297
Resource 6516,F,45,3,Married,Lebanon,Production,Conceptual,23,3,34,1,2,6,type3,2,3,-0.1048,-0.4537,2,3,6,4,0.06
Resource 6517,M,40,2,Single,Lebanon,IT,Behavioral,13,1,64,1,1,7,type2,3,3,-0.1048,-1.615,1,3,8,4,0.0805
Resource 6518,F,22,1,Single,Washington,Security,Analytical,3,3,29,1,4,9,type4,2,3,-0.1048,-0.4537,1,4,8,4,0.2936
Resource 6519,M,29,5,Married,Franklin,Operarions,Directive,5,3,69,1,2,4,type3,2,3,-0.1048,0.7075,1,2,9,5,0.1764
Resource 6520,F,57,3,Single,Franklin,Logistics,Behavioral,29,4,54,1,2,2,type2,3,3,1.6081,0.7075,3,3,6,3,0.1482
Resource 6521,F,,5,Married,Clinton,Logistics,Directive,17,4,66,0,3,9,type3,1,3,0.7516,0.7075,2,3,7,3,0.0094
Resource 6522,F,62,4,Single,Franklin,Sales,Analytical,25,1,24,1,3,6,type2,4,5,,-0.4537,2,3,7,4,0.0059
Resource 6523,M,21,4,Married,Lebanon,R&D,Behavioral,2,2,59,0,4,2,type2,1,3,-1.8176,0.7075,2,4,7,3,0.1321
Resource 6524,F,22,3,Single,Washington,Logistics,Directive,3,3,41,1,3,4,type2,2,4,0.7516,0.7075,,4,8,4,0.2826
Resource 6525,F,35,2,Married,Franklin,IT,Behavioral,8,2,23,1,1,3,type2,4,3,0.7516,-0.4537,2,3,8,1,0.0015
Resource 6526,M,32,5,Single,Franklin,Operarions,Behavioral,3,3,49,1,2,6,type2,4,1,0.7516,0.7075,3,2,8,4,0.7514
Resource 6527,M,44,4,Single,Lebanon,Quality,Behavioral,14,2,48,1,3,6,type0,3,4,0.7516,-0.4537,3,1,6,2,0.4634
Resource 6528,M,60,1,Single,Lebanon,Logistics,Analytical,25,1,74,0,5,5,type2,3,3,-1.8176,1.8688,2,2,8,3,0.042
Resource 6529,M,44,5,Married,Franklin,Sales,Analytical,17,3,43,0,4,4,type3,2,1,-0.9612,-1.615,,3,6,2,0.187
Resource 6530,F,33,3,Single,Springfield,Logistics,Analytical,10,3,29,2,4,3,type1,1,4,-1.8176,0.7075,2,3,8,3,0.0301
Resource 6531,M,51,3,Married,Franklin,Logistics,Directive,25,3,57,1,3,4,type4,1,5,1.6081,-0.4537,1,2,5,3,0.1727
Resource 6532,F,56,3,Single,Springfield,Sales,Conceptual,18,1,63,2,3,8,type2,2,2,-1.8176,0.7075,2,3,8,4,0.2385
Resource 6533,M,32,2,Married,Lebanon,Operarions,Analytical,4,1,25,0,4,5,type2,3,3,0.7516,-0.4537,1,1,8,3,0.0366
Resource 6534,F,55,4,Married,Springfield,IT,Behavioral,21,2,67,0,2,5,type3,2,3,-0.9612,0.7075,2,2,8,3,0.0234
Resource 6535,F,39,3,Married,Springfield,R&D,Directive,11,2,57,1,3,4,type2,1,4,-0.1048,-0.4537,1,1,7,3,0.1638
Resource 6536,M,54,3,Married,Lebanon,Operarions,Conceptual,15,1,67,1,4,5,type3,2,4,0.7516,-0.4537,2,2,8,5,0.0333
Resource 6537,M,26,5,Single,Washington,Logistics,Conceptual,2,2,73,0,5,4,type2,3,3,-1.8176,0.7075,2,3,6,3,0.0011
Resource 6538,F,51,2,Single,Lebanon,IT,Directive,24,4,52,1,1,3,type2,3,1,0.7516,0.7075,2,3,6,1,0.2966
Resource 6539,F,58,3,Married,Franklin,Sales,Analytical,31,2,29,2,2,4,type3,2,4,-0.9612,-0.4537,2,3,9,5,0.18
Resource 6540,F,34,4,Married,Springfield,Logistics,Conceptual,7,3,50,0,3,9,type3,3,3,0.7516,-0.4537,2,3,7,3,0.2491
Resource 6541,F,49,4,Married,Lebanon,Sales,Directive,15,2,71,1,5,4,type3,4,3,-0.1048,1.8688,2,5,8,3,0.2611
Resource 6542,F,26,3,Married,Clinton,Security,Conceptual,2,1,68,2,3,8,type3,3,3,-0.1048,-0.4537,3,3,8,3,0.0012
Resource 6543,F,35,5,Single,Franklin,R&D,Directive,8,2,55,1,4,8,type2,1,3,0.7516,0.7075,1,3,5,1,0.0342
Resource 6544,F,19,3,Single,Lebanon,Quality,Analytical,0,0,25,0,1,9,type2,2,3,0.7516,-0.4537,2,1,8,5,0.0982
Resource 6545,M,65,4,Married,Washington,Operarions,Conceptual,29,2,57,0,3,4,type3,4,3,0.7516,0.7075,2,2,7,4,0.1363
Resource 6546,M,29,2,Married,Washington,IT,Behavioral,5,3,40,0,3,5,type3,1,3,-1.8176,-0.4537,2,3,8,3,0.0213
Resource 6547,F,37,3,Single,Springfield,IT,Analytical,10,1,21,1,4,3,type3,1,3,0.7516,-0.4537,2,4,8,5,0.0033
Resource 6548,M,35,4,Married,Washington,Marketing,Analytical,6,2,68,1,2,8,type2,4,3,1.6081,-0.4537,2,3,9,3,0.0472
Resource 6549,F,36,5,Married,Lebanon,Operarions,Conceptual,13,1,34,2,3,8,type2,3,4,-1.8176,-1.615,2,3,8,3,0.1607
Resource 6550,F,37,2,Single,Lebanon,Logistics,Conceptual,11,4,24,1,2,3,type3,2,4,-0.1048,-0.4537,1,3,5,3,0.1659
Resource 6551,F,65,3,Married,Lebanon,Production,Conceptual,40,1,68,1,4,2,type3,3,3,-1.8176,0.7075,2,2,8,3,0.0999
Resource 6552,F,56,3,Married,Springfield,IT,Conceptual,32,3,21,0,2,6,type3,1,3,-0.1048,1.8688,2,3,6,2,0.157
Resource 6553,F,35,3,Married,Springfield,Marketing,Behavioral,11,1,27,0,4,8,type2,5,4,-0.9612,-0.4537,2,3,5,3,0.0248
Resource 6554,F,22,2,Married,Lebanon,Human Resource Management,Analytical,3,1,39,1,2,6,type4,1,3,,-0.4537,1,2,6,3,0.1829
Resource 6555,F,37,3,Married,Springfield,R&D,Analytical,10,2,29,1,3,5,type2,1,3,1.6081,-0.4537,2,2,7,2,0.1052
Resource 6556,M,27,3,Married,Springfield,Sales,Analytical,5,3,37,2,3,6,type2,3,3,-0.9612,1.8688,2,3,8,3,0.1602
Resource 6557,M,20,3,Single,Franklin,Sales,Analytical,1,1,71,1,4,8,type3,2,4,0.7516,-0.4537,2,3,6,3,0.2936
Resource 6558,M,35,3,Married,Franklin,Human Resource Management,Directive,11,1,55,1,2,4,type2,2,3,0.7516,-0.4537,2,4,7,2,0.1724
Resource 6559,M,28,4,Married,Franklin,IT,Directive,6,2,48,1,4,6,type2,2,2,0.7516,0.7075,2,4,5,1,0.0826
Resource 6560,F,30,4,Married,Springfield,Marketing,Directive,6,4,62,2,4,9,type2,1,3,-0.1048,0.7075,,2,5,5,0.0174
Resource 6561,M,49,1,Married,Springfield,Operarions,Behavioral,18,3,72,2,3,4,type3,2,4,0.7516,-0.4537,2,2,8,3,0.0608
Resource 6562,F,49,4,Married,Lebanon,Quality,Directive,17,3,23,1,3,8,type2,1,2,0.7516,-0.4537,1,3,7,4,0.4357
Resource 6563,M,48,4,Married,Clinton,Sales,Analytical,15,2,39,1,1,5,type0,1,3,,-0.4537,2,3,7,4,0.0393
Resource 6564,F,37,4,Married,Clinton,Purchasing,Analytical,13,1,51,0,1,8,type2,4,3,,-0.4537,1,2,7,3,0.1319
Resource 6565,M,51,5,Married,Springfield,Accounting and Finance,Behavioral,28,2,20,1,4,6,type3,3,3,-0.1048,1.8688,2,4,7,4,0.1283
Resource 6566,M,45,4,Married,Franklin,Production,Directive,,1,56,1,2,8,type3,2,3,,-0.4537,2,3,8,5,0.2441
Resource 6567,F,31,3,Married,Franklin,R&D,Behavioral,6,1,27,1,1,4,type0,2,3,-0.9612,0.7075,2,4,7,4,0.1799
Resource 6568,F,43,3,Single,Springfield,Sales,Directive,20,2,51,2,3,5,type3,4,3,,0.7075,,5,5,2,0.1831
Resource 6569,F,25,4,Single,Springfield,Logistics,Behavioral,6,4,33,2,3,6,type2,3,4,,-0.4537,,4,5,3,0.1429
Resource 6570,M,56,4,Married,Lebanon,Marketing,Analytical,34,2,36,0,3,8,type4,3,3,-0.1048,0.7075,2,3,6,3,0.1113
Resource 6571,F,54,4,Married,Franklin,IT,Directive,23,3,39,0,3,6,type3,2,4,-1.8176,-0.4537,2,3,8,3,0.6198
Resource 6572,M,60,3,Married,Lebanon,Purchasing,Directive,33,2,24,1,2,9,type3,3,3,-0.1048,0.7075,2,3,8,4,0.1746
Resource 6573,M,46,5,Single,Lebanon,Sales,Behavioral,,2,39,0,1,6,type2,1,3,-0.9612,0.7075,2,2,7,5,0.1217
Resource 6574,F,62,3,Married,Springfield,Human Resource Management,Behavioral,26,1,60,1,5,4,type3,1,3,,0.7075,1,2,9,2,0.1285
Resource 6575,F,22,3,Single,Springfield,Operarions,Behavioral,3,3,56,0,2,3,type3,3,3,0.7516,-0.4537,2,1,8,3,0.157
Resource 6576,M,37,4,Married,Washington,IT,Behavioral,15,1,64,1,3,6,type3,2,3,-0.1048,-0.4537,2,2,7,4,0.1906
Resource 6577,M,26,4,Single,Franklin,Purchasing,Conceptual,4,2,34,0,3,7,type2,1,4,-0.9612,-0.4537,2,2,7,3,0.0989
Resource 6578,M,26,4,Married,Lebanon,Accounting and Finance,Analytical,4,1,22,1,1,8,type3,3,3,-0.9612,0.7075,2,3,9,2,0.0599
Resource 6579,M,27,4,Single,Lebanon,Logistics,Analytical,3,3,20,2,2,7,type2,4,3,0.7516,-0.4537,2,1,7,3,0.3262
Resource 6580,F,21,3,Single,Lebanon,Logistics,Behavioral,2,2,33,0,4,9,type3,3,5,-0.9612,-2.7762,2,2,7,3,0.05
Resource 6581,M,41,3,Married,Springfield,Purchasing,Directive,10,1,39,1,3,5,type2,2,3,-0.9612,-0.4537,2,3,8,5,0.78
Resource 6582,F,42,2,Married,Washington,IT,Analytical,8,3,62,0,1,5,type2,4,3,-1.8176,0.7075,2,4,8,4,0.2869
Resource 6583,F,24,4,Married,Washington,Human Resource Management,Directive,5,1,44,1,4,7,type2,3,5,0.7516,0.7075,1,3,8,4,0.251
Resource 6584,F,,4,Married,Washington,Logistics,Conceptual,3,3,20,1,3,6,type2,4,2,-0.1048,1.8688,2,3,8,5,0.0959
Resource 6585,M,47,4,Married,Franklin,Quality,Directive,10,1,32,1,4,10,type3,2,3,0.7516,-0.4537,3,4,5,3,0.0525
Resource 6586,F,45,3,Married,Lebanon,IT,Directive,7,3,44,1,2,5,type3,2,3,0.7516,-0.4537,2,3,6,3,0.1745
Resource 6587,M,64,5,Married,Lebanon,IT,Analytical,33,2,66,2,2,6,type2,3,3,0.7516,0.7075,2,3,6,3,0.578
Resource 6588,F,22,3,Married,Lebanon,Production,Conceptual,3,3,44,0,3,4,type1,2,3,-0.1048,0.7075,1,2,7,4,0.2764
Resource 6589,M,52,4,Married,Franklin,Accounting and Finance,Analytical,28,4,30,0,4,6,type2,4,3,-1.8176,-0.4537,1,3,8,3,0.6987
Resource 6590,M,21,2,Married,Springfield,Purchasing,Behavioral,2,2,67,1,2,6,type2,3,4,-0.1048,0.7075,3,2,7,3,0.9049
Resource 6591,F,64,4,Married,Springfield,Logistics,Analytical,,2,71,1,2,6,type3,2,3,0.7516,0.7075,2,2,5,3,0.2492
Resource 6592,M,64,1,Married,Lebanon,Logistics,Conceptual,40,1,51,1,1,5,type3,3,3,0.7516,-0.4537,2,2,8,4,0.0212
Resource 6593,F,25,5,Single,Lebanon,Human Resource Management,Directive,6,4,38,0,5,5,type3,4,2,-0.1048,-0.4537,2,2,5,2,0.1912
Resource 6594,M,21,1,Married,Clinton,Quality,Directive,2,2,23,2,3,10,type3,3,3,-1.8176,0.7075,2,5,5,3,0.1485
Resource 6595,F,28,3,Single,Springfield,Sales,Directive,6,2,31,1,5,8,type3,2,3,-0.1048,0.7075,2,4,8,4,0.0098
Resource 6596,M,19,3,Married,Franklin,Sales,Behavioral,0,0,52,2,4,9,type3,4,1,0.7516,0.7075,2,4,8,3,0.0678
Resource 6597,M,26,1,Married,Springfield,Sales,Behavioral,2,2,50,1,3,10,type3,2,3,-0.1048,0.7075,,4,7,4,0.0268
Resource 6598,F,43,3,Single,Washington,Logistics,Behavioral,12,4,60,0,3,4,type2,2,3,0.7516,-0.4537,2,2,7,3,0.1374
Resource 6599,F,24,3,Married,Franklin,Human Resource Management,Directive,5,2,44,0,3,6,type2,1,4,,1.8688,1,3,7,3,0.02
Resource 6600,M,45,4,Married,Springfield,IT,Conceptual,16,2,28,1,3,5,type3,3,3,1.6081,-0.4537,2,2,7,3,0.2209
Resource 6601,F,53,4,Single,Springfield,IT,Behavioral,20,3,72,1,1,6,type4,2,3,0.7516,0.7075,2,4,7,3,0.0356
Resource 6602,M,29,4,Married,Lebanon,Accounting and Finance,Behavioral,5,4,39,0,2,9,type2,3,4,-0.9612,0.7075,3,3,8,3,0.1094
Resource 6603,F,51,3,Single,Lebanon,Security,Analytical,16,2,73,0,4,4,type4,1,3,1.6081,-0.4537,2,3,8,3,0.1052
Resource 6604,F,24,5,Married,Franklin,Purchasing,Conceptual,5,3,35,1,3,4,type2,2,3,-1.8176,0.7075,2,2,8,4,0.2831
Resource 6605,F,30,4,Married,Lebanon,Sales,Conceptual,8,1,53,0,5,4,type3,3,2,1.6081,-1.615,2,2,5,4,0.9391
Resource 6606,M,25,3,Single,Springfield,IT,Behavioral,6,2,39,2,5,1,type2,1,5,0.7516,0.7075,2,3,5,3,0.1924
Resource 6607,F,19,3,Single,Springfield,Security,Analytical,0,0,40,1,3,5,type3,2,4,0.7516,0.7075,2,3,6,4,0.4894
Resource 6608,M,26,3,Married,Franklin,Logistics,Conceptual,3,1,32,0,5,8,type3,2,4,-0.9612,0.7075,,2,6,3,0.2949
Resource 6609,M,65,4,Married,Lebanon,Sales,Analytical,29,3,59,1,2,6,type2,3,4,-0.1048,0.7075,1,3,9,4,0.2159
Resource 6610,M,27,3,Married,Springfield,R&D,Conceptual,3,1,48,1,2,8,type2,3,3,-0.9612,-0.4537,2,3,8,3,0.2961
Resource 6611,M,21,4,Single,Springfield,Sales,Conceptual,2,1,28,1,2,8,type3,3,3,,0.7075,3,1,7,4,0.0604
Resource 6612,F,32,3,Married,Washington,IT,Directive,5,4,68,1,5,8,type2,4,3,1.6081,1.8688,2,4,6,3,0.1389
Resource 6613,F,32,5,Married,Lebanon,Sales,Directive,7,2,65,1,2,4,type2,3,4,0.7516,0.7075,1,3,8,3,0.0885
Resource 6614,M,49,5,Married,Franklin,Sales,Behavioral,22,3,39,1,5,5,type3,1,4,-0.9612,0.7075,1,4,7,3,0.1275
Resource 6615,F,42,4,Married,Lebanon,Purchasing,Analytical,12,4,32,1,2,8,type2,3,3,-1.8176,-0.4537,1,1,8,5,0.001
Resource 6616,M,26,4,Married,Clinton,Logistics,Behavioral,2,2,49,1,3,6,type2,1,4,-0.1048,0.7075,2,4,8,4,0.0466
Resource 6617,M,54,3,Married,Clinton,Sales,Directive,29,1,31,2,3,3,type2,2,3,-1.8176,1.8688,2,4,6,3,0.5479
Resource 6618,M,30,5,Single,Washington,Logistics,Directive,6,3,68,1,3,5,type2,4,4,,0.7075,2,3,8,5,0.1613
Resource 6619,F,42,3,Single,Springfield,IT,Directive,9,4,38,1,3,4,type3,3,3,,-0.4537,1,3,5,3,0.0095
Resource 6620,F,60,3,Married,Franklin,IT,Directive,37,4,29,0,1,8,type2,2,2,-0.1048,-0.4537,2,3,8,1,0.7444
Resource 6621,M,52,5,Married,Lebanon,Sales,Conceptual,25,2,58,0,5,6,type2,1,4,0.7516,1.8688,2,2,7,5,0.0534
Resource 6622,F,,2,Single,Lebanon,R&D,Analytical,12,4,59,0,1,6,type2,4,3,-0.9612,-0.4537,2,2,7,4,0.1262
Resource 6623,M,31,3,Married,Lebanon,IT,Behavioral,7,3,50,0,2,2,type2,4,4,-0.9612,0.7075,2,3,5,4,0.2281
Resource 6624,M,50,1,Single,Franklin,IT,Conceptual,27,1,27,1,2,8,type3,3,3,0.7516,-2.7762,3,3,7,4,0.0946
Resource 6625,M,42,4,Single,Springfield,IT,Directive,19,2,61,0,3,5,type2,1,4,-0.1048,-0.4537,2,3,7,5,0.0743
Resource 6626,M,24,4,Married,Springfield,Operarions,Directive,5,4,37,1,4,4,type2,1,3,0.7516,-0.4537,2,2,8,5,0.1496
Resource 6627,F,22,3,Married,Springfield,Purchasing,Analytical,3,3,46,0,2,6,type3,1,3,-0.9612,0.7075,1,3,7,5,0.3
Resource 6628,M,,3,Married,Springfield,Operarions,Behavioral,38,4,68,2,1,6,type2,3,4,,0.7075,2,4,8,3,0.4273
Resource 6629,F,28,4,Married,Springfield,Operarions,Behavioral,4,1,54,1,3,6,type2,4,2,0.7516,-1.615,2,3,8,2,0.1002
Resource 6630,M,27,3,Single,Washington,IT,Analytical,5,2,38,1,1,5,type4,3,3,-0.1048,-0.4537,2,2,7,3,0.0753
Resource 6631,F,33,3,Married,Lebanon,Operarions,Behavioral,8,2,68,0,3,8,type2,2,3,1.6081,0.7075,2,2,8,5,0.0134
Resource 6632,F,,2,Married,Franklin,Production,Behavioral,7,3,24,1,3,4,type3,2,1,-0.1048,-1.615,1,3,6,2,0.2115
Resource 6633,F,50,3,Married,Lebanon,Production,Analytical,28,2,64,0,5,5,type3,4,3,-0.9612,-0.4537,1,3,9,3,0.1442
Resource 6634,M,22,4,Married,Franklin,IT,Analytical,3,2,40,0,2,5,type2,3,4,0.7516,-0.4537,2,2,5,4,0.1786
Resource 6635,M,37,4,Married,Franklin,Logistics,Behavioral,9,4,59,2,3,7,type3,1,4,0.7516,-0.4537,2,1,5,4,0.2139
Resource 6636,F,37,5,Single,Franklin,Security,Directive,10,2,65,2,3,4,type2,4,4,-0.1048,0.7075,2,3,5,2,0.2927
Resource 6637,M,19,1,Single,Lebanon,IT,Analytical,0,0,40,1,2,4,type2,3,3,-0.1048,0.7075,2,2,6,5,0.3987
Resource 6638,M,64,4,Married,Clinton,Logistics,Analytical,39,1,68,2,5,8,type2,1,4,0.7516,-0.4537,,3,5,4,0.0326
Resource 6639,F,41,3,Single,Franklin,Marketing,Analytical,9,4,23,2,1,4,type2,3,2,0.7516,-1.615,,2,6,4,0.2949
Resource 6640,F,59,3,Married,Franklin,Sales,Conceptual,24,1,43,2,2,6,type3,2,3,0.7516,-0.4537,2,2,8,4,0.1001
Resource 6641,F,25,1,Married,Lebanon,Sales,Analytical,6,1,37,0,4,5,type3,2,4,0.7516,-0.4537,2,2,5,3,0.1117
Resource 6642,M,52,1,Married,Lebanon,R&D,Behavioral,15,1,62,2,2,5,type2,3,3,-0.9612,-0.4537,3,3,8,3,0.2449
Resource 6643,F,45,4,Single,Franklin,Sales,Directive,8,1,25,1,2,7,type2,1,4,0.7516,1.8688,2,2,8,4,0.1579
Resource 6644,F,57,3,Married,Lebanon,Human Resource Management,Behavioral,31,4,63,2,4,6,type3,4,3,-1.8176,-2.7762,2,3,5,3,0.1792
Resource 6645,M,53,2,Single,Springfield,Sales,Directive,27,3,64,1,2,7,type3,3,1,0.7516,0.7075,2,3,7,3,0.1311
Resource 6646,F,28,4,Married,Clinton,IT,Directive,5,1,23,1,2,8,type3,3,3,-0.9612,1.8688,1,3,8,2,0.1191
Resource 6647,F,42,1,Single,Springfield,R&D,Analytical,15,2,20,1,4,8,type2,3,4,0.7516,-0.4537,2,3,6,4,0.2852
Resource 6648,F,65,2,Married,Washington,Operarions,Conceptual,26,1,40,0,3,8,type2,3,3,-1.8176,-0.4537,1,4,9,3,0.5631
Resource 6649,M,46,4,Single,Springfield,Purchasing,Directive,17,1,51,1,3,8,type2,1,4,-0.9612,-0.4537,2,2,8,3,0.0372
Resource 6650,F,47,2,Married,Franklin,Sales,Conceptual,25,2,51,2,5,10,type3,1,2,-0.1048,-0.4537,2,3,6,1,0.2828
Resource 6651,F,57,4,Married,Springfield,Human Resource Management,Conceptual,19,1,52,2,2,7,type2,3,3,-0.1048,0.7075,3,4,7,4,0.0422
Resource 6652,M,19,4,Married,Lebanon,Logistics,Conceptual,0,0,30,0,3,6,type4,2,3,-0.1048,-0.4537,,3,8,3,0.1435
Resource 6653,F,53,3,Married,Clinton,Logistics,Behavioral,26,4,52,1,3,5,type3,1,3,-1.8176,-0.4537,2,3,7,4,0.1879
Resource 6654,M,28,3,Single,Clinton,Operarions,Conceptual,6,1,42,1,4,8,type2,4,3,-0.1048,-0.4537,,2,7,2,0.0904
Resource 6655,F,57,3,Married,Washington,Accounting and Finance,Behavioral,19,1,33,1,2,6,type2,1,3,,-0.4537,2,4,8,3,0.2898
Resource 6656,F,26,3,Married,Franklin,Logistics,Behavioral,3,2,62,0,3,4,type2,2,3,0.7516,-0.4537,,3,8,3,0.1479
Resource 6657,F,30,4,Single,Lebanon,IT,Directive,7,4,31,0,2,8,type2,4,4,0.7516,1.8688,,2,5,3,0.0652
Resource 6658,F,28,3,Single,Washington,IT,Analytical,6,1,48,0,2,8,type2,3,2,0.7516,-0.4537,,4,6,3,0.3676
Resource 6659,F,45,3,Married,Lebanon,IT,Behavioral,23,1,20,1,5,8,type3,1,3,-0.1048,0.7075,1,4,6,3,0.0476
Resource 6660,M,51,1,Married,Lebanon,IT,Analytical,29,3,54,1,3,4,type2,2,3,1.6081,-0.4537,2,3,8,3,0.0202
Resource 6661,M,51,4,Single,Lebanon,IT,Analytical,23,1,67,2,4,8,type2,1,3,-0.1048,0.7075,2,4,7,4,0.0905
Resource 6662,M,26,1,Married,Franklin,Operarions,Conceptual,2,2,54,1,2,8,type3,4,3,0.7516,0.7075,,3,7,4,0.0152
Resource 6663,F,24,4,Married,Franklin,Security,Behavioral,5,1,50,1,3,9,type3,4,3,-0.1048,-1.615,2,2,9,3,0.13
Resource 6664,F,31,4,Married,Springfield,Sales,Conceptual,2,2,35,0,2,6,type3,3,3,0.7516,0.7075,2,4,5,3,0.1331
Resource 6665,F,31,2,Single,Franklin,IT,Analytical,2,2,30,2,3,2,type3,1,5,-0.9612,-0.4537,2,1,7,2,0.0113
Resource 6666,F,45,3,Married,Clinton,Sales,Analytical,18,1,35,1,2,4,type2,3,3,0.7516,-0.4537,,1,8,5,0.1275
Resource 6667,F,,3,Married,Washington,Human Resource Management,Analytical,11,4,74,1,2,7,type2,1,4,-1.8176,1.8688,2,2,8,3,0.1607
Resource 6668,M,,5,Married,Springfield,Sales,Behavioral,10,1,49,1,3,4,type2,1,3,0.7516,-0.4537,2,4,5,3,0.0267
Resource 6669,M,21,3,Married,Springfield,Sales,Behavioral,2,2,68,0,3,3,type2,3,1,-0.9612,0.7075,2,3,7,4,0.766
Resource 6670,M,27,5,Married,Springfield,IT,Analytical,5,1,29,0,2,9,type3,3,2,-1.8176,-0.4537,,2,6,1,0.002
Resource 6671,M,45,4,Married,Springfield,IT,Behavioral,9,3,52,1,2,2,type3,4,1,-0.9612,0.7075,1,4,5,3,0.1292
Resource 6672,F,55,3,Married,Franklin,Logistics,Conceptual,27,3,45,1,3,4,type3,1,5,1.6081,-2.7762,3,2,6,3,0.2231
Resource 6673,F,45,3,Married,Washington,R&D,Conceptual,22,1,47,0,2,4,type2,3,3,-0.1048,0.7075,2,2,6,5,0.075
Resource 6674,F,25,3,Single,Springfield,IT,Behavioral,6,3,42,0,3,5,type4,4,4,0.7516,-0.4537,2,2,6,4,0.1289
Resource 6675,F,49,5,Married,Springfield,Operarions,Analytical,10,4,24,1,3,8,type3,1,3,-0.1048,0.7075,1,1,8,3,0.717
Resource 6676,F,52,3,Married,Lebanon,Logistics,Directive,16,4,33,1,2,6,type2,3,4,-0.1048,-0.4537,2,4,8,3,0.0551
Resource 6677,M,28,4,Married,Clinton,Security,Analytical,6,2,65,1,4,8,type4,2,3,-0.1048,-0.4537,3,4,9,3,0.1765
Resource 6678,M,47,4,Married,Clinton,Purchasing,Conceptual,20,1,45,1,1,4,type4,1,4,0.7516,0.7075,2,2,6,3,0.5649
Resource 6679,F,35,3,Married,Washington,IT,Directive,7,4,60,2,2,7,type3,2,4,0.7516,-1.615,2,4,6,3,0.0323
Resource 6680,M,32,4,Single,Franklin,R&D,Behavioral,7,3,68,0,3,8,type2,3,4,-0.1048,0.7075,,3,8,4,0.2926
Resource 6681,M,,2,Married,Clinton,Logistics,Analytical,10,3,20,1,1,1,type2,3,3,,-1.615,,2,7,2,0.1236
